OrderID,OrderDate,CustomerID,ProductID,RegionID,Quantity,Revenue,Cost
2106,2025-10-23,94,8,R2,4,22660,13276.52
2107,2025-11-09,92,24,R2,6,32574,20227.86
2108,2025-05-01,88,4,R1,5,4715,2996.92
2109,2025-01-04,31,17,R2,6,21582,14656.63
2110,2025-01-29,22,26,R2,5,8730,5187.36
2111,2025-04-15,73,5,R3,6,39906,27640.04
2112,2025-03-02,10,16,R1,2,11118,7491.57
2113,2025-09-20,24,28,R4,7,57050,42339.39
2114,2025-08-25,81,7,R3,5,28780,22556.85
2115,2025-12-13,2,3,R2,7,31976,23930.01
2116,2025-01-17,75,20,R2,4,21792,16947.39
2117,2025-03-22,2,15,R1,4,5844,3439.58
2118,2025-12-05,13,8,R3,3,16728,11517.47
2119,2025-01-20,72,23,R3,2,12786,7348.42
2120,2025-11-20,11,8,R3,3,18360,14578.96
2121,2025-06-22,66,18,R3,8,11304,7888.77
2122,2025-08-04,57,9,R3,7,9926,6441.28
2123,2025-09-13,81,25,R1,7,35658,24531.03
2124,2025-09-11,62,4,R3,7,63119,44297.07
2125,2025-11-16,67,11,R4,5,44195,33823.9
2126,2025-10-20,5,2,R2,6,22308,13033.82
2127,2025-10-25,94,28,R2,1,2707,2210.15
2128,2025-04-10,89,18,R3,8,6504,4166.64
2129,2025-03-03,35,2,R3,8,67032,52801.52
2130,2025-08-07,64,19,R3,7,8778,4868.21
2131,2025-01-24,85,17,R2,3,10710,6600.84
2132,2025-01-27,55,21,R2,7,41377,23465.3
2133,2025-12-29,41,11,R4,3,7686,5893.33
2134,2025-12-20,86,4,R4,4,8840,6934.47
2135,2025-06-28,2,10,R4,2,14548,8755.33
2136,2025-09-28,65,23,R4,3,3252,2166.21
2137,2025-03-27,52,15,R1,3,2529,1761.3
2138,2025-03-09,61,14,R2,2,18450,11610.44
2139,2025-01-28,62,6,R2,3,21351,17037.6
2140,2025-03-17,2,30,R4,1,6222,4529.61
2141,2025-10-01,77,24,R2,8,76280,47481.76
2142,2025-08-25,33,2,R4,8,30088,19330.3
2143,2025-09-08,72,11,R3,3,6366,4742.21
2144,2025-03-27,14,27,R2,2,18112,10300.2
2145,2025-02-21,46,8,R3,6,38154,24782.63
2146,2025-03-19,62,8,R2,8,35760,25546.71
2147,2025-03-16,66,24,R3,6,32166,21289.61
2148,2025-09-29,22,5,R3,2,8060,6325.83
2149,2025-07-21,80,17,R1,7,27405,17820.77
2150,2025-03-19,39,16,R4,4,21992,12964.29
2151,2025-07-11,76,12,R1,5,25725,18646.7
2152,2025-08-25,82,4,R1,7,64085,38666.09
2153,2025-05-31,63,22,R3,7,3360,2711.5
2154,2025-04-28,43,17,R3,7,3612,2602.95
2155,2025-04-20,92,4,R1,6,6618,4014.75
2156,2025-10-10,99,21,R2,3,26901,17074.22
2157,2025-08-29,46,14,R3,4,6064,4215.67
2158,2025-08-05,84,26,R2,1,1542,925.85
2159,2025-05-30,17,18,R3,5,39310,23682.8
2160,2025-07-25,78,28,R4,5,5280,3400.85
2161,2025-09-07,52,2,R4,7,32935,24438.61
2162,2025-01-19,84,10,R3,7,3843,2892.29
2163,2025-09-15,39,6,R3,2,18704,13495.97
2164,2025-11-21,59,24,R3,6,47568,36010.84
2165,2025-10-26,33,19,R2,4,32524,26237.45
2166,2025-02-09,14,19,R4,4,7764,4891.42
2167,2025-05-20,55,16,R1,1,2023,1155.26
2168,2025-04-30,79,26,R1,6,17154,11493.82
2169,2025-12-06,22,8,R4,2,3588,2725.52
2170,2025-09-24,92,27,R1,5,39040,29527.08
2171,2025-06-14,72,11,R1,2,8036,6271.65
2172,2025-09-25,71,4,R4,4,29092,18727.52
2173,2025-09-17,97,12,R2,5,3730,3026.8
2174,2025-11-18,29,6,R2,4,5660,3488.1
2175,2025-02-27,7,5,R1,2,5076,3676.24
2176,2025-11-17,3,20,R1,1,412,282.1
2177,2025-02-10,7,27,R4,1,5477,4423.34
2178,2025-03-31,78,4,R1,6,15312,11357.5
2179,2025-01-29,17,25,R2,5,37945,22332.34
2180,2025-01-11,98,18,R1,7,68404,55619.69
2181,2025-07-24,9,10,R3,4,2208,1442.74
2182,2025-11-02,64,13,R2,2,15400,10359.34
2183,2025-03-13,20,23,R1,1,2490,1485.65
2184,2025-02-05,37,25,R3,2,2404,1845.9
2185,2025-04-16,66,8,R2,7,58996,41977.93
2186,2025-10-20,76,30,R3,4,10648,7534.05
2187,2025-08-06,2,4,R4,8,74176,59559.41
2188,2025-04-18,4,19,R4,8,76768,61179.31
2189,2025-08-28,48,24,R1,4,32948,26352.86
2190,2025-04-14,26,16,R2,7,52087,30884.19
2191,2025-04-06,39,20,R3,2,12494,9019.22
2192,2025-06-12,70,4,R4,4,28784,21854.67
2193,2025-01-23,58,22,R2,4,28164,21552.65
2194,2025-01-30,39,6,R2,8,45568,33088.97
2195,2025-08-03,8,19,R2,1,6951,4446.37
2196,2025-07-15,74,14,R3,8,34336,23201.43
2197,2025-08-02,92,27,R3,3,11712,9005.05
2198,2025-03-27,39,24,R3,6,52770,42052.0
2199,2025-09-06,47,28,R2,3,20475,12563.75
2200,2025-08-27,58,16,R3,8,52272,31607.08
2201,2025-02-04,18,27,R4,6,6234,4835.56
2202,2025-12-09,14,14,R1,8,63112,41990.7
2203,2025-11-26,69,7,R2,7,14434,11013.0
2204,2025-05-02,65,23,R1,5,14215,9697.59
2205,2025-12-21,61,5,R2,6,30300,21740.79
2206,2025-02-17,35,27,R4,4,37448,23532.86
2207,2025-10-10,21,20,R3,7,36575,22466.84
2208,2025-12-08,6,22,R3,5,48095,35809.31
2209,2025-12-01,1,20,R2,7,4256,3469.79
2210,2025-08-21,79,18,R1,8,49376,39135.39
2211,2025-12-27,52,7,R4,5,5240,3102.81
2212,2025-02-22,6,16,R3,3,25590,20780.15
2213,2025-04-12,22,19,R3,8,20176,11741.17
2214,2025-08-03,21,2,R1,5,13960,10115.32
2215,2025-03-01,64,17,R2,1,3367,1939.61
2216,2025-06-14,4,22,R2,5,15165,11850.52
2217,2025-04-08,77,12,R1,1,3217,2041.04
2218,2025-07-24,29,10,R1,5,17240,13645.08
2219,2025-02-13,95,26,R4,7,65065,36009.34
2220,2025-12-22,18,15,R4,1,9789,7386.17
2221,2025-01-05,29,21,R3,8,53288,42490.59
2222,2025-11-18,98,2,R2,1,4382,2478.12
2223,2025-04-08,97,18,R4,5,31690,20289.08
2224,2025-06-11,81,6,R4,7,67893,47273.05
2225,2025-04-10,2,15,R3,3,14685,8293.68
2226,2025-08-08,89,11,R4,7,51996,41014.76
2227,2025-08-13,88,16,R3,4,35812,26015.48
2228,2025-10-19,59,2,R2,4,29024,21596.69
2229,2025-09-26,93,13,R3,5,7240,5449.4
2230,2025-10-11,9,30,R2,3,12030,8788.41
2231,2025-06-17,74,8,R2,3,19740,12214.67
2232,2025-09-14,51,25,R1,6,32694,23614.41
2233,2025-05-17,85,1,R2,5,39965,25262.45
2234,2025-04-08,55,30,R1,8,8944,5885.87
2235,2025-03-13,7,4,R4,3,9021,5738.73
2236,2025-01-26,99,10,R4,4,34144,18940.71
2237,2025-12-03,2,20,R3,1,8175,6462.12
2238,2025-03-01,13,6,R4,4,19924,11122.83
2239,2025-12-28,92,21,R2,1,7821,5514.84
2240,2025-06-07,8,12,R2,7,66255,48743.55
2241,2025-11-14,90,28,R1,3,23985,18005.65
2242,2025-03-24,8,11,R3,1,5116,4125.11
2243,2025-09-19,77,4,R1,1,6773,4186.47
2244,2025-10-27,8,1,R4,6,51756,38688.39
2245,2025-07-12,90,6,R1,2,1466,971.9
2246,2025-10-08,69,23,R2,4,1852,1429.73
2247,2025-11-08,63,16,R2,5,34515,21528.71
2248,2025-07-11,95,26,R1,5,43335,32848.72
2249,2025-12-01,78,24,R3,4,8248,5604.45
2250,2025-12-11,78,13,R2,6,41832,28967.03
2251,2025-09-14,21,23,R2,8,7720,6084.49
2252,2025-01-10,59,15,R3,6,51942,29828.61
2253,2025-01-03,11,15,R2,3,10035,6949.76
2254,2025-10-13,63,23,R1,2,10530,8203.44
2255,2025-08-24,2,14,R3,7,36624,23027.83
2256,2025-04-17,77,16,R2,5,27680,17592.14
2257,2025-08-24,25,17,R3,6,2664,1542.37
2258,2025-01-31,25,14,R3,4,4588,3396.71
2259,2025-08-14,63,23,R2,5,20415,13319.42
2260,2025-02-01,82,4,R4,6,22056,14265.67
2261,2025-11-04,31,16,R4,6,48264,35988.81
2262,2025-02-10,32,18,R2,4,21688,12644.24
2263,2025-06-04,29,19,R2,8,69152,42948.98
2264,2025-06-09,68,15,R4,7,8386,5686.18
2265,2025-10-23,40,10,R2,3,11574,9466.82
2266,2025-03-23,76,22,R1,3,4035,2854.66
2267,2025-09-19,67,11,R4,2,6288,5127.42
2268,2025-03-31,48,13,R2,5,20630,13225.67
2269,2025-11-02,42,26,R4,8,20704,13842.44
2270,2025-06-12,84,2,R3,2,6396,3851.87
2271,2025-05-23,71,3,R2,7,11214,6469.42
2272,2025-04-05,76,19,R4,3,18168,11768.67
2273,2025-04-23,58,1,R3,3,24444,19356.76
2274,2025-04-07,66,14,R3,7,43827,34449.74
2275,2025-01-22,95,10,R3,1,745,478.05
2276,2025-09-01,12,1,R2,8,13616,8623.41
2277,2025-12-26,72,14,R3,5,22295,12784.99
2278,2025-12-08,33,30,R2,8,66624,43592.3
2279,2025-12-23,75,14,R1,8,52944,37693.64
2280,2025-03-08,39,12,R2,8,71696,43494.03
2281,2025-10-21,63,8,R2,6,4494,2917.39
2282,2025-04-16,28,10,R3,1,4177,3139.02
2283,2025-01-03,77,14,R1,6,14994,9618.87
2284,2025-08-27,70,5,R2,7,46795,27929.59
2285,2025-03-19,65,8,R1,2,2506,1766.03
2286,2025-07-30,48,1,R3,3,1557,883.79
2287,2025-08-24,37,10,R3,3,7020,5360.16
2288,2025-07-09,41,26,R3,3,29238,20085.16
2289,2025-07-11,54,30,R1,3,18933,12069.89
2290,2025-10-02,56,4,R1,4,4416,2699.22
2291,2025-06-29,68,11,R2,5,4755,2672.61
2292,2025-03-16,36,27,R2,3,4299,3116.88
2293,2025-06-29,29,26,R3,8,7816,5829.99
2294,2025-07-21,89,21,R2,6,34776,25543.9
2295,2025-03-14,77,15,R1,2,3414,2604.61
2296,2025-12-07,55,14,R2,6,59460,37367.26
2297,2025-10-04,100,16,R2,6,30642,20096.28
2298,2025-04-06,37,19,R2,5,13755,8108.58
2299,2025-06-13,12,30,R1,5,39065,31558.61
2300,2025-07-09,94,3,R1,3,23469,18979.06
2301,2025-06-01,23,13,R2,5,20290,15796.03
2302,2025-11-25,29,25,R4,7,18158,10319.03
2303,2025-07-21,79,25,R4,7,10780,7863.98
2304,2025-02-27,45,30,R1,1,3038,2408.64
2305,2025-09-12,52,18,R2,5,3390,2669.89
2306,2025-08-19,100,10,R4,2,19696,11823.79
2307,2025-03-14,30,29,R1,1,1046,771.35
2308,2025-07-08,26,3,R3,4,26384,18472.06
2309,2025-12-05,8,11,R2,7,64827,45392.92
2310,2025-04-28,50,9,R1,2,2746,1923.53
2311,2025-06-08,30,27,R4,7,28497,21388.33
2312,2025-07-28,31,1,R3,5,47550,33134.27
2313,2025-05-25,43,4,R3,5,35510,28625.6
2314,2025-07-27,94,9,R4,7,43862,30677.22
2315,2025-08-08,43,3,R3,2,1600,1104.88
2316,2025-10-05,8,20,R2,5,34915,19955.24
2317,2025-07-06,5,7,R4,1,9955,6172.5
2318,2025-09-01,28,7,R4,5,34260,22718.16
2319,2025-10-23,53,7,R3,2,6956,5669.33
2320,2025-08-06,97,11,R2,2,10046,7904.7
2321,2025-06-17,55,13,R1,6,57654,42687.51
2322,2025-05-13,26,3,R1,8,63408,51418.78
2323,2025-08-10,86,9,R3,3,23532,16635.62
2324,2025-04-08,10,25,R2,8,46080,37411.43
2325,2025-08-19,41,1,R1,8,21928,14147.27
2326,2025-09-25,67,13,R2,7,3031,1683.86
2327,2025-02-10,92,11,R1,6,23040,15121.96
2328,2025-03-22,31,23,R1,3,18657,13769.72
2329,2025-03-12,37,30,R4,5,11155,7193.59
2330,2025-10-16,46,11,R3,5,7635,5282.87
2331,2025-09-21,98,7,R1,2,1152,677.2
2332,2025-05-23,22,2,R2,6,21636,14957.8
2333,2025-05-15,2,29,R3,4,17528,11399.98
2334,2025-01-27,42,23,R2,4,30620,23574.27
2335,2025-03-19,19,17,R1,4,8348,4996.48
2336,2025-09-25,57,27,R4,7,17563,11520.41
2337,2025-10-21,9,27,R2,3,16842,10991.81
2338,2025-03-13,53,15,R1,1,3887,2698.01
2339,2025-12-30,58,23,R1,3,11757,6750.0
2340,2025-07-24,54,5,R3,2,14902,8515.74
2341,2025-08-27,69,20,R3,7,55503,36487.74
2342,2025-10-09,90,25,R2,7,65800,39242.72
2343,2025-09-02,6,15,R2,7,23247,13292.93
2344,2025-11-15,62,4,R2,6,8460,4985.8
2345,2025-05-19,40,13,R1,4,3300,2365.7
2346,2025-09-21,77,4,R2,7,10416,8412.02
2347,2025-10-26,1,2,R4,7,6181,4958.97
2348,2025-08-03,5,9,R3,8,50840,31405.83
2349,2025-06-08,84,4,R4,6,1422,791.87
2350,2025-05-22,89,21,R4,7,68159,44494.48
2351,2025-11-07,3,3,R2,1,299,182.88
2352,2025-03-16,10,25,R1,7,27552,20752.06
2353,2025-12-18,50,16,R4,4,30076,24021.33
2354,2025-07-25,37,19,R2,6,29070,19077.06
2355,2025-03-02,84,3,R2,2,12094,7290.24
2356,2025-07-14,77,7,R4,7,34258,23104.45
2357,2025-07-13,11,25,R4,5,11455,7804.9
2358,2025-12-14,83,2,R3,3,4557,3698.73
2359,2025-07-30,63,1,R2,8,13152,10197.43
2360,2025-08-24,60,21,R3,4,25948,20079.67
2361,2025-12-11,50,4,R3,3,25014,15408.7
2362,2025-05-09,37,26,R2,2,14162,9781.53
2363,2025-04-25,17,6,R1,2,10604,6750.57
2364,2025-05-08,5,29,R4,3,29211,17935.19
2365,2025-10-15,86,8,R2,6,31008,20278.31
2366,2025-12-24,25,4,R2,6,41082,30670.53
2367,2025-01-05,30,24,R1,1,4686,3580.16
2368,2025-01-01,38,8,R1,2,18068,14800.9
2369,2025-10-30,12,21,R3,3,1230,750.64
2370,2025-10-19,57,17,R4,6,53898,40731.5
2371,2025-12-23,47,20,R3,2,16806,13731.59
2372,2025-02-22,45,14,R4,4,6588,5369.51
2373,2025-08-25,46,15,R3,4,23400,18237.59
2374,2025-06-01,82,5,R4,2,14468,11416.24
2375,2025-12-05,80,13,R1,3,28881,16594.43
2376,2025-07-24,27,25,R1,2,14744,9580.0
2377,2025-03-22,28,16,R2,6,22776,13955.65
2378,2025-02-01,93,7,R3,1,6300,3467.2
2379,2025-03-01,3,18,R3,8,67000,45636.23
2380,2025-02-14,38,5,R3,4,32544,20934.79
2381,2025-08-12,92,14,R3,5,38330,22681.58
2382,2025-01-14,55,29,R2,7,12313,9057.28
2383,2025-04-16,70,4,R1,2,11314,6780.94
2384,2025-09-28,24,8,R4,4,8712,5844.61
2385,2025-09-30,58,21,R3,3,6918,5263.99
2386,2025-12-21,92,15,R2,4,18932,12770.94
2387,2025-03-19,54,14,R4,4,34396,19851.99
2388,2025-12-02,45,20,R1,5,33900,20590.1
2389,2025-11-07,31,30,R3,4,32800,18193.85
2390,2025-05-21,76,9,R1,8,66704,41900.34
2391,2025-05-11,12,27,R2,7,56427,37856.2
2392,2025-06-09,14,8,R2,8,5360,3057.87
2393,2025-12-30,22,14,R3,3,12816,7295.0
2394,2025-09-12,66,18,R2,8,54256,29944.29
2395,2025-11-04,3,3,R3,5,38760,23417.39
2396,2025-03-07,33,27,R3,4,21800,12750.53
2397,2025-01-26,62,2,R2,6,29538,19031.19
2398,2025-08-19,64,25,R3,6,32442,25471.21
2399,2025-12-29,78,17,R4,2,11396,7782.58
2400,2025-12-11,80,17,R4,7,58352,45023.46
2401,2025-02-17,26,3,R4,5,1585,1084.58
2402,2025-04-02,83,8,R1,8,72528,40980.01
2403,2025-10-04,48,4,R4,6,2976,2376.37
2404,2025-06-03,96,8,R3,6,15408,9885.1
2405,2025-06-21,32,22,R3,8,7488,4659.06
2406,2025-10-30,67,8,R3,2,8188,6207.3
2407,2025-01-19,21,25,R4,6,45366,31624.48
2408,2025-02-06,71,8,R2,8,35048,20614.9
2409,2025-05-21,2,13,R4,7,48153,30361.48
2410,2025-07-06,72,27,R2,6,28614,21731.71
2411,2025-08-28,12,12,R1,5,32515,21516.5
2412,2025-08-29,54,21,R3,8,40896,30517.6
2413,2025-02-17,95,24,R1,1,4838,2837.08
2414,2025-06-17,47,15,R3,5,9780,6463.2
2415,2025-07-09,59,4,R1,8,56256,37738.92
2416,2025-06-03,33,29,R3,2,18062,12031.69
2417,2025-07-22,74,13,R4,7,4179,2755.5
2418,2025-03-01,69,27,R1,3,28332,18205.34
2419,2025-03-19,90,27,R2,8,49248,37177.15
2420,2025-11-21,84,17,R1,7,50309,29336.34
2421,2025-10-09,45,27,R1,1,3710,2860.97
2422,2025-12-23,72,29,R4,8,57784,45590.03
2423,2025-09-07,40,27,R3,1,2808,2248.79
2424,2025-10-10,86,20,R3,7,15344,9645.88
2425,2025-09-30,33,26,R2,1,8554,6030.31
2426,2025-01-25,18,26,R3,7,21280,14546.63
2427,2025-12-17,12,12,R3,7,19852,14585.1
2428,2025-12-26,68,23,R1,1,8707,6800.23
2429,2025-01-22,83,8,R3,3,25161,14550.23
2430,2025-10-07,55,18,R2,6,35052,27816.54
2431,2025-01-12,4,28,R2,8,54712,34283.67
2432,2025-06-20,40,19,R3,7,64925,53054.8
2433,2025-07-25,74,26,R4,3,17763,12420.34
2434,2025-01-28,2,7,R4,7,5810,4323.65
2435,2025-03-22,49,16,R2,2,8546,6513.08
2436,2025-07-23,55,26,R2,5,20590,11647.12
2437,2025-03-10,84,11,R3,7,28966,22026.06
2438,2025-05-13,68,25,R2,3,13731,10251.08
2439,2025-05-29,7,9,R4,6,8874,6746.64
2440,2025-11-23,42,13,R2,7,23891,15329.55
2441,2025-01-03,67,11,R2,4,31460,17606.52
2442,2025-01-09,32,13,R3,8,2456,1685.43
2443,2025-12-01,15,30,R3,2,15542,8606.35
2444,2025-05-30,59,3,R2,4,29928,18166.36
2445,2025-05-17,14,7,R4,2,17818,13042.08
2446,2025-03-08,49,28,R3,4,6224,4489.85
2447,2025-11-15,5,12,R3,7,8554,6878.48
2448,2025-07-27,69,13,R2,2,19678,12880.08
2449,2025-05-01,22,5,R4,5,1335,872.48
2450,2025-12-11,83,25,R2,3,23805,16466.38
2451,2025-04-04,89,1,R1,2,1456,898.74
2452,2025-07-16,10,11,R3,7,38276,22462.92
2453,2025-08-27,32,8,R4,8,2792,1802.82
2454,2025-09-20,30,11,R3,6,12048,9776.9
2455,2025-05-23,73,23,R2,3,8589,6980.19
2456,2025-11-25,47,3,R2,4,21844,15162.92
2457,2025-03-13,2,3,R4,4,37044,22605.3
2458,2025-04-20,10,6,R1,2,5230,3389.82
2459,2025-10-24,100,17,R1,5,15825,12958.27
2460,2025-03-24,42,25,R2,5,25975,15857.68
2461,2025-06-26,57,19,R3,5,30225,16845.35
2462,2025-10-20,83,11,R2,6,41406,33274.61
2463,2025-11-03,79,23,R1,6,31524,24697.98
2464,2025-01-26,93,27,R1,2,4114,2785.8
2465,2025-11-04,49,24,R1,1,2131,1175.42
2466,2025-03-22,17,16,R3,1,9040,5965.75
2467,2025-06-15,32,20,R1,5,8435,5958.56
2468,2025-06-07,82,27,R3,4,13000,8834.37
2469,2025-05-14,42,7,R3,2,7840,5663.22
2470,2025-08-20,14,1,R2,7,33418,19528.87
2471,2025-09-14,41,19,R2,1,2575,1908.82
2472,2025-09-17,67,22,R2,7,35581,22080.47
2473,2025-04-20,25,16,R1,5,2935,2212.83
2474,2025-09-13,5,26,R2,8,4208,2570.09
2475,2025-08-21,29,7,R2,8,78264,53967.08
2476,2025-01-11,37,12,R3,1,4783,3170.04
2477,2025-11-02,27,3,R2,4,12564,7087.88
2478,2025-12-18,41,28,R3,3,16494,10906.02
2479,2025-04-13,21,30,R4,8,34648,20205.28
2480,2025-07-18,96,8,R3,5,7945,5601.89
2481,2025-11-15,53,11,R2,6,57654,36677.4
2482,2025-03-05,16,19,R2,8,29936,22113.94
2483,2025-05-02,91,22,R2,7,43946,28087.75
2484,2025-04-12,81,19,R3,8,11528,9256.7
2485,2025-08-22,60,4,R1,1,1955,1456.99
2486,2025-08-29,87,29,R1,5,17335,10196.04
2487,2025-01-11,13,6,R1,5,37155,29274.29
2488,2025-06-13,89,17,R3,8,71944,53715.41
2489,2025-06-12,26,19,R2,4,5028,3252.22
2490,2025-01-06,29,20,R1,8,26168,15381.28
2491,2025-05-22,50,11,R4,8,65064,43878.64
2492,2025-03-28,6,7,R4,6,27702,17370.55
2493,2025-04-22,4,26,R1,7,48783,29131.62
2494,2025-04-01,53,10,R3,5,41220,27171.01
2495,2025-12-24,23,22,R3,3,22236,16060.58
2496,2025-01-26,40,23,R4,5,6930,4450.84
2497,2025-03-10,20,14,R1,6,37572,28084.43
2498,2025-02-07,41,4,R1,4,3012,2240.83
2499,2025-12-13,48,3,R4,1,9579,6673.65
2500,2025-04-24,65,1,R4,2,16226,9947.28
2501,2025-01-10,93,8,R4,4,38688,21909.27
2502,2025-03-20,70,21,R2,4,14888,11100.86
2503,2025-10-15,45,12,R4,1,7364,4707.39
2504,2025-09-09,96,15,R4,4,10380,7079.91
2505,2025-06-01,51,18,R1,5,21255,12536.48
2506,2025-10-02,26,30,R4,2,17150,11084.73
2507,2025-04-16,10,13,R4,6,29076,17505.74
2508,2025-12-19,8,29,R1,4,28472,17097.69
2509,2025-11-12,30,13,R1,6,15780,12777.29
2510,2025-02-18,50,29,R1,5,29035,20271.8
2511,2025-11-27,32,24,R2,6,12402,9026.9
2512,2025-08-14,29,13,R2,6,4284,3503.3
2513,2025-12-22,79,27,R2,2,18310,10942.3
2514,2025-08-31,64,9,R2,3,7530,6095.78
2515,2025-01-22,55,29,R2,1,2317,1333.82
2516,2025-12-26,83,5,R3,1,6169,4089.13
2517,2025-01-28,84,5,R4,7,41629,28007.94
2518,2025-07-01,83,26,R4,2,16784,10458.5
2519,2025-05-12,42,27,R3,2,8138,5052.32
2520,2025-08-01,64,8,R3,3,9567,6554.15
2521,2025-09-15,53,14,R4,6,52242,35358.04
2522,2025-03-08,22,4,R2,8,22792,12632.63
2523,2025-08-11,17,17,R2,7,43309,28007.46
2524,2025-05-14,79,21,R3,5,1160,750.06
2525,2025-06-09,90,10,R3,1,478,340.52
2526,2025-11-24,49,2,R4,2,14718,10940.59
2527,2025-12-20,98,8,R2,2,15278,9954.84
2528,2025-04-08,4,25,R1,3,29073,20724.61
2529,2025-09-28,49,13,R3,1,7048,5452.75
2530,2025-01-04,27,1,R1,8,48952,35160.63
2531,2025-11-04,34,13,R1,4,17844,14511.24
2532,2025-04-04,87,3,R1,7,18921,14620.22
2533,2025-08-21,57,13,R2,5,9405,5725.81
2534,2025-12-09,10,29,R3,6,17328,10612.98
2535,2025-11-15,50,13,R4,1,5504,4103.92
2536,2025-04-06,25,16,R2,6,13506,10891.24
2537,2025-12-17,99,20,R1,6,16074,11054.48
2538,2025-08-20,30,28,R3,4,35176,22844.41
2539,2025-04-06,54,27,R4,3,17160,11112.45
2540,2025-06-21,89,10,R2,1,5633,3997.56
2541,2025-07-05,66,29,R3,6,10206,7498.44
2542,2025-04-05,81,18,R4,6,59130,33577.84
2543,2025-03-18,61,29,R4,5,3965,2418.93
2544,2025-06-08,37,10,R2,7,57190,42183.58
2545,2025-10-17,63,30,R3,3,7632,5836.66
2546,2025-06-16,7,13,R4,6,27792,21241.53
2547,2025-08-05,51,12,R3,3,11457,7770.2
2548,2025-10-11,91,18,R4,8,34288,22246.22
2549,2025-06-10,66,7,R2,2,16718,13574.34
2550,2025-09-28,79,23,R4,6,31656,23041.51
2551,2025-09-18,57,24,R3,2,15174,11835.33
2552,2025-05-01,74,17,R1,8,64912,41770.99
2553,2025-06-07,6,18,R3,8,77392,53364.59
2554,2025-06-14,85,21,R3,2,1262,1029.97
2555,2025-01-02,15,17,R3,4,7432,4739.56
2556,2025-01-25,87,6,R3,6,35250,25532.92
2557,2025-12-27,59,3,R3,1,6006,3551.6
2558,2025-03-31,72,13,R3,4,28696,21038.27
2559,2025-07-08,20,17,R3,5,30335,19655.15
2560,2025-12-02,84,10,R4,6,35466,27311.83
2561,2025-11-26,53,9,R1,3,9627,5907.89
2562,2025-07-08,89,5,R2,3,9153,7048.6
2563,2025-06-28,70,27,R3,8,20088,15744.34
2564,2025-08-16,39,23,R4,7,63042,38609.09
2565,2025-05-20,76,15,R1,5,18385,12378.7
2566,2025-08-26,77,19,R1,7,33635,20442.97
2567,2025-09-07,89,4,R3,2,9086,6689.17
2568,2025-03-06,15,27,R1,3,10176,7836.37
2569,2025-09-17,35,29,R2,8,35600,28067.85
2570,2025-05-27,15,12,R1,8,51768,34263.55
2571,2025-07-06,90,26,R1,7,2485,1775.9
2572,2025-06-19,53,13,R1,4,35140,24465.57
2573,2025-10-03,89,5,R1,2,2196,1572.59
2574,2025-12-23,73,24,R1,4,3116,1923.4
2575,2025-08-02,54,23,R2,4,17788,11577.46
2576,2025-04-19,51,2,R3,3,28812,17037.09
2577,2025-09-22,49,16,R1,4,34740,27488.68
2578,2025-08-02,77,30,R3,7,52542,36031.06
2579,2025-07-24,79,28,R1,1,2182,1579.17
2580,2025-02-13,11,17,R4,6,9948,6811.58
2581,2025-02-27,44,17,R2,1,969,791.31
2582,2025-10-29,84,1,R1,8,3896,2417.35
2583,2025-06-26,87,19,R3,1,2763,2120.57
2584,2025-04-27,100,18,R4,5,29075,16112.82
2585,2025-04-28,71,20,R2,8,62800,35946.27
2586,2025-07-18,25,9,R1,4,36928,26687.06
2587,2025-12-12,54,18,R1,4,35852,21216.67
2588,2025-12-20,31,5,R4,3,3375,2001.38
2589,2025-01-17,38,1,R4,3,13977,8876.87
2590,2025-06-24,82,5,R3,8,73056,45606.07
2591,2025-03-10,47,21,R4,1,5209,3473.67
2592,2025-11-16,76,21,R3,5,17620,10760.92
2593,2025-03-17,44,29,R2,6,27810,16267.77
2594,2025-02-16,81,22,R4,4,12088,9110.47
2595,2025-10-06,81,4,R1,2,8154,6228.94
2596,2025-07-16,63,14,R2,3,24555,19089.55
2597,2025-12-18,88,12,R4,1,3144,2304.05
2598,2025-04-25,76,23,R3,4,9108,5156.11
2599,2025-09-04,40,11,R3,3,13254,7943.98
2600,2025-08-22,11,18,R1,4,8932,6532.25
2601,2025-07-02,35,6,R2,2,1268,1033.94
2602,2025-07-19,5,6,R4,8,50680,33957.58
2603,2025-06-07,40,26,R2,5,11465,8297.71
2604,2025-09-13,91,15,R4,7,12901,8075.43
2605,2025-06-09,53,2,R1,2,14142,8200.22
2606,2025-12-17,86,5,R3,3,16620,11052.73
2607,2025-11-21,33,26,R2,7,53564,34958.11
2608,2025-08-06,41,27,R4,3,27555,20217.42
2609,2025-01-01,97,1,R3,4,28924,18346.78
2610,2025-04-01,100,12,R2,4,12800,9039.15
2611,2025-03-19,10,2,R1,6,11442,8367.69
2612,2025-03-19,62,10,R2,7,19355,15246.77
2613,2025-01-24,37,18,R1,7,5145,3855.35
2614,2025-04-28,85,12,R2,7,63532,44656.37
2615,2025-10-14,88,11,R3,6,41058,24390.76
2616,2025-11-20,92,27,R2,8,52728,36420.18
2617,2025-01-14,9,19,R1,4,9572,7399.28
2618,2025-01-24,66,4,R2,7,67998,39450.49
2619,2025-04-25,87,20,R4,6,7320,5560.21
2620,2025-11-16,65,19,R4,1,2335,1478.29
2621,2025-08-08,6,12,R1,8,16160,12438.9
2622,2025-10-25,31,27,R3,7,58086,36120.54
